long, lat
-76.184452, 42.59663
-76.83958, 38.921479
-80.864199, 35.206818
-86.781594, 35.510722
-80.977859, 34.939003
-117.073937, 32.776787
-83.064694, 40.130124
-115.156706, 36.197345
-112.082796, 33.662455
-92.256069, 34.736743
-76.622456, 39.278028
-100.26478, 25.644924
-86.088653, 39.609084
-85.251442, 42.165777
-85.558755, 38.304981
-97.721338, 31.078221
-76.731312, 39.288081
-76.622694, 39.277965
-73.120776, 41.216272
-97.647981, 30.473111
-76.605355, 39.300742
-81.598077, 28.33875
-75.02141, 39.823578
-76.510792, 38.29129
-91.606036, 35.770601
-76.768846, 39.307713
-84.201939, 33.759958
-76.760813, 39.227187
-78.856673, 38.438845
-76.528954, 39.364295
-85.527102, 36.174188
-118.304315, 34.018065
-76.560592, 39.005624
-76.626244, 39.893217
-76.378231, 39.565474
-79.119983, 41.830979
-90.337561, 38.628542
-88.015529, 41.803806
-76.976484, 39.699346
-80.086622, 32.900021
-80.189571, 40.477135
-117.056599, 32.959251
-76.995424, 38.8814
-80.416843, 37.225811
-81.234957, 29.517314
-73.661577, 42.936937
-76.563212, 39.390067
-76.620655, 39.282145
-73.823647, 40.949677
-89.265457, 48.372895
-97.271241, 32.536601
-77.410779, 39.463085
-76.639275, 39.304889
-82.504921, 28.076477
-84.104677, 33.354119
-76.33032, 39.479755
-76.106653, 39.697173
-52.745337, 47.602362
-73.890223, 43.027939
-78.485392, 38.539511
-71.442256, 42.270635
-88.796125, 35.6793
-76.937685, 38.627799
-112.187141, 33.623056
-76.611737, 39.272874
-90.264165, 38.641435
-76.086362, 39.690392
-78.461067, 37.245216
-77.035914, 39.799418
-72.626231, 42.092939
-76.118139, 43.02957
-83.961966, 39.680069
-79.212525, 37.414809
-76.674127, 39.978224
-76.579984, 37.151388
-71.110519, 42.331548
-76.633951, 39.339122
-111.874139, 33.428914
-76.582177, 39.283067
-78.877253, 42.966836
-97.50975, 32.765303
-82.386086, 27.51781
-121.364136, 38.721892
-111.829202, 33.31691
-76.525361, 39.097455
-87.565188, 41.481964
-84.514037, 38.044132
-111.959686, 33.422072
-77.868785, 34.214825
-75.585064, 38.319986
-75.872704, 39.602598
-117.106341, 32.904582
-76.591822, 39.75372
-85.115585, 37.052712
-75.021513, 39.823587
-112.079709, 46.605837
-117.073162, 32.623881
-86.601834, 34.752502
-104.819462, 38.908399
-97.648027, 30.473055
-76.450127, 39.400536
-76.56331, 39.320266
-111.959686, 33.422072
-73.794771, 45.570063
-83.981463, 34.244776
-97.795412, 30.369212
-80.285359, 41.011659
-82.504919, 28.076435
-85.975957, 37.727102
-76.595287, 39.363732
-97.872081, 30.631459
-83.636027, 34.159444
-76.529376, 39.165565
-76.357461, 40.02889
-76.545168, 39.3818
-6.310568, 55.053105
-111.049201, 32.32775
-74.031711, 40.727372
-76.622778, 39.278056
-97.192899, 32.997123
-87.8496, 42.746649
-82.240114, 34.945676
-88.184458, 30.705816
-82.386277, 27.517656
-76.624069, 39.27738
-93.321795, 45.181912
-79.149484, 40.614665
-75.516469, 45.451463
-76.622694, 39.277965
-77.514054, 38.917624
-80.82317, 35.187043
-74.810498, 40.86361
-83.73319, 42.275362
-76.591832, 36.776793
-76.934261, 38.990102
-81.201143, 43.014643
-82.858043, 39.952547
-80.382135, 25.65319
-89.624207, 39.728222
-86.752008, 36.1401
-76.622848, 39.277869
-75.826434, 41.032807
-73.587626, 41.285617
-76.622694, 39.277965
-48.540169, 
-118.247882, 34.046645
-118.037135, 34.575838
-89.328284, 31.298679
-77.501214, 38.471118
-80.473317, 41.061011
-76.631909, 39.297796
-97.647873, 30.472891
-95.8548, 40.677774
-76.63149, 39.293988
-46.883668, 
-76.617562, 39.347349
-82.240114, 34.945676
-81.8509, 38.379575
-86.834826, 36.139324
-76.622694, 39.277965
-78.987753, 43.118372
-90.020799, 30.033278
-80.710053, 35.097105
-75.147052, 39.756604
-93.701367, 32.410857
-84.557535, 41.16516
-85.166085, 35.014882
-76.8562, 40.3113
-73.762707, 41.346591
-96.341083, 30.590985
-73.149486, 41.19983
-97.721275, 31.078075
-80.128167, 42.107124
-77.535723, 37.636931
-78.987947, 43.118298
-115.147864, 36.259949
-71.129112, 42.285043
-111.922262, 33.494243
-105.943202, 39.606711
-85.893184, 34.52868
-94.92182, 39.309042
-83.188648, 42.21283
-85.359761, 37.778644
-80.052961, 42.111646
-76.622605, 39.198177
-76.545009, 39.327979
-88.197679, 30.68845
-73.81236, 40.762956
-76.630421, 39.449221
-117.056589, 32.95925
-86.455936, 36.983858
-105.100484, 40.5603
-82.239022, 34.945884
-75.463044, 39.574189
-82.955695, 40.231433
-96.919915, 32.932567
-119.045245, 35.284818
-118.247893, 34.046631
-119.897305, 34.433952
-81.504062, 41.051003
-101.223118, 19.713894
-73.179263, 44.465047
-87.69361, 41.637292
-82.000486, 26.633104
-76.887688, 38.861993
-81.701917, 41.499557
-97.648028, 30.473029
-81.483753, 41.522669
-83.003615, 39.995672
-115.101779, 36.092897
-96.431695, 32.878433
-122.961574, 44.983603
-75.733095, 39.824972
-93.972856, 44.161843
-95.78716, 29.72183
-77.863057, 40.805998
-96.00734, 41.285054
-76.631938, 39.297779
-84.124176, 36.114715
-81.778036, 40.978416
-104.995531, 39.8906
-78.925307, 39.653135
-77.396485, 37.263403
-80.899581, 35.133332
-76.678241, 39.382036
-83.333789, 38.261993
-82.521709, 27.959709
-77.102255, 42.272301
-76.648732, 39.287387
-117.077008, 33.029865
-73.149561, 41.199889
-80.721513, 32.245104
-99.246097, 19.492615
-75.930001, 40.320071
-80.339278, 25.606479
-84.343817, 30.471144
-75.462495, 39.574177
-76.528936, 39.364373
-36.738084
-97.98861, 29.810885
-77.482077, 39.04434
-77.507572, 35.562843
-122.301827, 47.829481
-74.393926, 40.804627
-73.994085, 40.613061
-88.7498, 42.837751
-81.647104, 43.060631
-83.485861, 42.304126
-72.733478, 42.101413
-74.278118, 40.582472
-76.629703, 39.115672
-76.433948, 39.321678
-81.7431, 41.329694
-75.207612, 40.019926
-97.949637, 35.040939
-80.126772, 40.512862
-78.493703, 38.070098
-6.399509, 53.380672
-76.621119, 39.274456
-84.241681, 39.776061
-82.790934, 34.709577
-79.123436, 43.838364
-110.99694, 32.148109
-78.984058, 39.439286
-88.463631, 41.898706
-82.101937, 39.330598
-122.252391, 37.869186
-97.648009, 30.473051
-74.827414, 39.912684
-79.953727, 40.4389
-76.626845, 39.412397
-93.376511, 45.058828
-78.789402, 42.851719
-84.332266, 30.453784
-76.273732, 36.787815
-76.623266, 39.277621
-82.798635, 40.096101
-74.363125, 40.547412
-77.345404, 39.344905
-74.323871, 40.611729
-84.73318, 39.505388
-79.849876, 43.197847
-93.006999, 44.936112
-71.357189, 41.770098
-71.110885, 42.800106
-73.797114, 40.719261
-76.307824, 36.837781
-75.516576, 45.451475
-79.397579, 43.705305
-78.730632, 35.769396
-76.528981, 39.364413
-1.422254, 53.356818
-76.839798, 38.92127
-82.693042, 28.304011
-117.581109, 33.858492
-84.125235, 33.910286
-111.855432, 40.628168
-122.210986, 47.887036
-76.622694, 39.277965
-47.498918, 
-122.414876, 37.786783
-75.310438, 39.969465
-76.470054, 39.375746
-82.941813, 40.005721
-76.64524, 39.314427
-79.947504, 40.51711
-83.011097, 40.016919
-78.827418, 35.879964
-82.694366, 28.108192
