long, lat
-117.89814, 33.990614
-80.158425, 26.01695
-97.736157, 30.281966
-121.765309, 39.680255
-84.517886, 39.312999
-87.652318, 41.951991
-118.474705, 34.035306
-96.833717, 33.120357
-122.582288, 45.51887
-104.903107, 39.69652
-77.489311, 38.721179
-121.547763, 38.580093
-122.441233, 37.77193
-121.345081, 44.019091
-73.767198, 40.965534
-121.897879, 37.320955
-80.273501, 25.718804
-80.241618, 25.888536
-118.526166, 34.165148
-122.252534, 37.869136
-80.824469, 35.142582
-104.902987, 39.696525
-122.258026, 37.867266
-97.305544, 32.907912
-71.062957, 42.373858
-121.306629, 38.656937
-106.241247, 31.801466
-115.081106, 36.038934
-118.478633, 34.033172
-122.25816, 37.866995
-83.582912, 34.100636
-87.69726, 41.936509
-122.258729, 37.866789
-118.392087, 33.958324
-114.090415, 50.939214
-74.223038, 40.57198
-117.55291, 34.07005
-112.491317, 45.985262
-117.622535, 33.595322
-90.328259, 38.565434
-89.751577, 30.303606
-75.070788, 39.614619
-97.037616, 47.910208
-122.190445, 37.784893
-80.016139, 40.446351
-111.938095, 40.63253
-90.257474, 38.62612
-66.95182, 17.977565
-73.54602, 41.664032
-118.306059, 33.730807
-95.223524, 29.616131
-72.559437, 42.112145
-76.651465, 39.252738
-81.247721, 29.510418
-87.622066, 41.899415
-89.751623, 30.303822
-122.353902, 47.741715
-123.098558, 49.259104
-83.616361, 41.654605
-122.354401, 37.941405
-115.17143, 36.101757
-79.078328, 35.905477
-71.83399, 41.386535
-122.357644, 47.654296
-71.833921, 41.386839
-122.705115, 45.53632
-77.227623, 39.190247
-97.278096, 32.959975
-76.622658, 39.160539
-106.773669, 32.252628
-87.912796, 43.04357
-77.029, 38.8991
-77.605068, 43.212901
-106.525173, 35.146439
-110.992439, 32.391853
-83.304304, 42.489114
-119.130324, 35.388088
-118.490679, 34.417984
-118.60212, 34.212061
-121.448777, 38.418427
-119.215172, 46.209154
-118.413392, 34.030539
-82.717705, 28.050558
